XID,Product_Name,Product_Number,Product_URL,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Product_IsHazmat,Product_IsCloseOut,Description,Summary,Prod_Image,Catalog_Information,Product_Type,Category,DoNotUse_ASI_Categories,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Free_Shipping,Comp_Cert,Product_Data_Sheet,Prop65Applicable,Prop65Warnings,Prop65Chemicals,Prop65AdditionalInfo,Safety_Warnings,Additional_Info,Distributor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Sequence,Currency,Always_Free_Setup,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,IsHazmat,IsCloseOut,Related_Products,Distributor_View_Only,Carrier_Information,Item_Weight,Warranty,Battery,Market_Segment,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,DoNotUse_Workflow_Status_Reason,Operation,Product_Effective_Date,Product_End_Date,Last_Updated_Date
,Custom Full Color Printing Winter Touch Screen Gloves,AD0627,https://images46.fotki.com/v1682/photos/2/4164902/16544122/AD0627-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. The smart touch gloves is made of soft knit acrylic fiber. It can allow you to use your tablets and phones without having to remove them. It includes 3 touch fingers (thumb, index and middle fingers). Custom color and logo are available. We can do custom full color art printing. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Custom Full Color Printing Winter Touch Screen Gloves,,,Tools & Hardware,"Gloves-General,Mobile Accessories-General",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Acrylic ,Other,Standard , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,5000,8000,10000,15000,20000,,,,,,1.471,1.4,1.357,1.314,1.257,,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,The freight and duties to your company. ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Halloween Pumpkin Candy Bag,AD0628,https://images20.fotki.com/v1638/photos/2/4164902/16544122/AD0628-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. Made of non-woven fabric, the candy bag is and durable and reusable. It not only can be used as Halloween candy bag to collect candies but also can be used as a gift bag or regular storage bag. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Halloween Pumpkin Candy Bag,,,Holiday & Religious Items,"Bags-Food,Bags-Resealable/Reclosable",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Non-Woven ,Other,7.87 " x 5.12 " x 5.12 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,500,1000,3000,5000,8000,10000,30000,,,,1.748,1.579,1.265,1.132,0.936,0.893,0.742,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,"price for 1.96"" ball, shipping by Sea over 1000 pieces ",,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sticky Memo Pad with Solar Powered Calculator,AD0629,https://images46.fotki.com/v1682/photos/2/4164902/16544122/AD0629-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. The sticky notebook with PU cover is made of 75 gsm paper. It has 8 colors sticky flags and two 200 pages unlined notes and a calculator, great for daily use. Printing your logos and brands on the note will be a great promotional gift for staffs in offices and students in schools. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Sticky Memo Pad with Solar Powered Calculator,,,Tools & Hardware,"LETTERHEAD & STATIONERY,Memo Pads-Self-Stick Note Pads",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Paper ,Other,5.19 " x 4.25 " x 1.26 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,500,1000,2000,3000,5000,8000,10000,50000,,,7.653,4.213,4.098,3.955,3.875,3.653,3.532,3.158,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,"1 color and 1 location imprint, shipping by Sea over 1000 pieces ",,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bamboo Magnetic Wireless Charger,AD0630,https://images20.fotki.com/v1638/photos/2/4164902/16544122/AD0630-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. It comes in a natural bamboo that will make any logo stand out.  The internal magnets are properly align your phone for wireless charging. Adheres Magnetically To The Back Of Your Device. Features A Micro USB Input (Cord Included),Output: 5W/7.5W/10W /15W. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Bamboo Magnetic Wireless Charger,,,Electronics & Tech Products,"Battery Rechargers & Adaptors-Wireless QI Charger,Mobile Accessories-General",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Bamboo ,Other,2.36 " x 2.36 " x 0.3 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,100,500,2000,5000,10000,,,,,,10.22,9.45,8.29,7.74,7.59,,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,"1 color and 1 location imprint, round shape ",,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Stainless Steel Honey Stick,AD0631,https://images46.fotki.com/v1682/photos/2/4164902/16544122/AD0631-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. Made of stainless steel, the honey stick is lightweight and durable. With the groove design, it will help you easily collect and dispense honey from the jar. The spoon can also be used to dip jam, fruit syrup or to stir lemon tea, ice tea, good for daily use. Your brand and logo are welcomed. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Stainless Steel Honey Stick,,,Tools & Hardware,"Forks & Spoons-General,STIRRERS & STICKS-DRINK",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Wood ,Other,1.1 " x 0.94 " x 8.07 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,500,1000,3000,5000,8000,10000,50000,,,,5.342,5.018,4.106,3.953,3.788,3.247,2.485,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,shipping by Sea over 1000 pieces ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mini Pocket Stainless Steel Wine Pot Keychain,AD0632,https://images20.fotki.com/v1684/photos/2/4164902/16544122/AD0632-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. This keychain is made of stainless steel which is durable and portable. And it is very conveinent to carry with. Custom logo is acceptable. Good choice to promote your brand. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Mini Pocket Stainless Steel Wine Pot Keychain,,,Drinkware,FLASKS,, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Stainless Steel ,Other,10 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,1000,3000,5000,8000,10000,,,,,,2.643,2.5,2.429,2.286,2.143,,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,The freight and duties to your company. ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Golf Umbrella,AD0633,https://images34.fotki.com/v1681/photos/2/4164902/16544122/AD0633-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. This golf umbrella is made of 190T polyester silk mesh cloth, steel bone and wood handle. Durable and easy to use. Custom logo is acceptable. Good choice for promotion. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Golf Umbrella,,,Tools & Hardware,Umbrellas-Golf,, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Polyester Silk Mesh ,Other,27 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,200,500,800,1000,2000,,,,,,17.186,16.443,15.757,14.871,14.014,,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,N/A ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Toy Flying Disc,AD0634,https://images14.fotki.com/v1683/photos/2/4164902/16544122/AD0634-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. It is made of eco-friendly material that is plastic.Fashionable design makes your daily life easy and enjoy your life.These Flying Discs are great for outdoor promotions.It is very suitable for a pet toys. Great for beach promotions. Customize color and logo are avaiable. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Toy Flying Disc,,,"Toys, Games, & Novelties",FLYING SAUCERS & DISCS,, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Plastic ,Other,8.9 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,1000,2000,3000,5000,8000,,,,,,1.143,1.071,1,0.857,0.714,,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,The freight and duties to your company. ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Picture Photo frame,AD0635,https://images14.fotki.com/v1683/photos/2/4164902/16544122/AD0635-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. Transform the look of your home or office with this classic picture frame. With it's simple yet modern design, it can be combined with other frames for a unique look. This item comes individually boxed which makes it perfect for a gift. Custom logo are welcome! Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Picture Photo frame,,,Home & Garden,Picture Frames-General,, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Alloy ,Other,6.3 " x 6.8 " x 0.5 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,500,1000,2000,5000,10000,,,,,,6.529,6.5,6.486,6.443,6.386,,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,N/A ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Credit Card Power bank,AD0636,https://images20.fotki.com/v1638/photos/2/4164902/16544122/AD0636-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. This new power bank is made of plastic case. The capacity is 2000mAh-3000mAh. It has high quality batteries with FCC cerfication. Custom logo is available. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Credit Card Power bank,,,Electronics & Tech Products,Battery Rechargers & Adaptors-Power Banks,, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Plastic ,Other,3.8 " x 2.4 " x 0.26 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,250,500,800,1000,2000,,,,,,5.714,5.571,5.286,5,4.714,,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,The freight and duties to your company. ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Custom Crystal U Disk USB Flash Drive,AD0637,https://images34.fotki.com/v1681/photos/2/4164902/16544122/AD0637-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. This U Disk is made of crystal and high quality glass. 4GB capacity. Custom logo is acceptable. Great to promote your brand. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Custom Crystal U Disk USB Flash Drive,,,Electronics & Tech Products,"COMPUTER ACCESSORIES,USB/FLASH DRIVES",, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Crystal ,Other,4 GB , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,200,500,1000,2000,3000,,,,,,6.857,6.5,6.143,5.743,5.286,,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,N/A ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Retractable Earphone,AD0638,https://images49.fotki.com/v1679/photos/2/4164902/16544122/AD0638-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. Retractable Earphone,Ear Bud,with retractable function that prevent wire from twisting, the wire can be extended up to 31.5 inch maximum length, with metallic key ring that can be attached to belt or bags, easy for storage, small and compact features, with ear buds that give comfort for ears nd reduce niose, suitable,MP3,computer and CD,with amazing clarity and sound quality, perfect for listening to audio or portable entertainment devices. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Retractable Earphone,,,Electronics & Tech Products,Headphones-Earbuds,, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Plastic ,Other,31.5 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,1000,3000,5000,8000,10000,,,,,,1.857,1.357,1.286,1.214,1.143,,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,The freight and duties to your company. ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Customized Logo Silicone Wristband,AD0639,https://images46.fotki.com/v1682/photos/2/4164902/16544122/AD0639-vi.jpg,,,,,Unspecified ,,"Come and see our amazing products. This wrist band is made of silicone. Fashion and non-toxic.  We can customize your  logo on it. It is great to promote your brand. Pls confirm with us about 
the packing info, stock color and exact production time before 
placing your order.",Customized Logo Silicone Wristband,,,Apparel & Outerwear,Wristbands-General,, ,"Medium White=White,Medium Black=Black,Medium Gray=Gray,Medium Blue=Blue,Medium Purple=Purple,Medium Red=Red,Medium Orange=Orange,Medium Brown=Brown",Other=Silicone ,Other,7.95 " x 0.47 " x 0.08 " , , ,,CHINA,,,,,,,Other=Laser/Silkscreen ,,,Up to 2 colors ,Y ,, , ,,,,,15-25,Y ,13:,,"Case,Poly Bag ",50:per Case ,18.11:in;16.54:in;12.99:in,,,,,Y ,,,,,,,,,,,,,,1000,2500,5000,8000,10000,,,,,,0.243,0.214,0.171,0.143,0.129,,,,,,R ,R ,R ,R ,R ,R ,R ,R ,R ,R ,,The freight and duties to your company. ,,1,USD ,N ,,List ,Silkscreen ,IMMD:Silkscreen , ,Set-up Charge ,Per Order ,Required ,1,,,,,,,,,,,,,,,,,,,,Z ,,,,,,,,,,"One color,one side,one location printing. ",,,,,,,,,,,,,,,,,N ,"FedEx International Priority,UPS Worldwide Expedited,UPS Worldwide Express ",,,,"CANALL,USAALL ",,N,,,Unspecified ,E-commerce ready ,,Active ,None ,None ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
